full_text;annotate;
@wisataacehID min coba pantau jalan exs exon mobil blang mangat pemerintahan kota lhokseumawe( jln len)...kyaknya rusak parah tuh dibeberapa spot...viralin ntar cepet bagus kyak lampung tp blm juga sih heheh...;0;
@JulianNico4 Selamat pagi, bisa beritahukan alamat lengkap  serta melampirkan foto/video jalan rusak yang dimaksud?;1;
"Data bisa Di Buat Sesuai Selera.. Kepentingan. \nData masih Debatable. \nBelum Sempurna.. Bisa Salah Bisa Benar. \nTergantung Kepentingan Fee &amp; Komisi nya. \n\nYg Fakta Di Lapangan.. \n\nERA Now... Masih Banyak.. JALAN Desa, Kecamatan, Kabupaten, Propinsi.. Hancur Lebur RUSAK PARAH.";0;
Bandingkan Jalan Rusak Zaman Jokowi vs SBY Pakai Google Maps https://t.co/lacxsCu7md;1;
Dengan olahraga lari dia akan tahu mana jalan yg mesti dilewati dan dia akan  lari dr kenyataan kalo jalanannya banjir dan rusak😁\nhttps://t.co/gScziNi1fZ;0;
@CNNIndonesia Kasi cermin, ngaku parte wong cilik, jalan utk wong cilik byk yg rusak...???jalan tol brbyr byk!!! utk yg bayar???;0;
@ArdhaniFariz Foto di yg sebelah kiri mirip Gubenur yg ada di Negara saya bro...!tepat nya di provinsi jawa tengah.Kerjanya cuma lari lari  tdk ada prestasi.Jalan provinsinya banyak yg rusak sana sini di rendam banjir berhari hari.🙃;0;
@Putragnkidul1 @ch_chotimah2 Hahaha,,, orang lampung mending elo urusin jalan rusak ama gubernur elo itu lho malu maluin aja orang lampung ngurusin jakarta.;0;
@IMCMushroom Emang hasil yg membanggakan dari pak ganjaŕ itu apa yak @hasto66 ??? Org tanya penanganan jalan rusak malah balik tanya nyinyir , media mu opo ???? Situ sehat ???;0;
@AdHidayat1314 @illiyin_syafa @yunartowijaya @PDI_Perjuangan Iya di Viralkan saja kalo emang tidak ada tanggapan dari pemerintah setempat. Kalo di tempatku ada layanan sosmed utk melaporkan jika ada jalan rusak ,dan Alhamdulillah respon cepat;1;
Akun @txtdrbekasi ikut mengunggah foto dan video rekaman terkait kondisi jalan tersebut. Akun itu bahkan berkelakar bahwa jalan rusak dihunjam meteor. https://t.co/x3EUoHsobV;0;
@bung_madin Gaji pejabat dari Pajak keringat rakyat untuk bulanan tunjangan dan fasilitas, tapi rakyat wajib pajak dibuat hidup miskin dan sakit sakitan jalan rusak bagai kubangan, Warga Banten ayo bangun ulah Cicing wae ?;0;
@tjhinfar @ganjarpranowo @aniesbaswedan Lari lari ternyata kejebur juga di sumur yg bikin jalan rusak.;0;
@DokterTifa Jujur saja , berfikir sederhana !\nYg bisa melewati Tol , hanya orang yg mampu membeli Mobil\nYang punya sepeda motor , apalagi yg naik becak dan jalan kaki .\nSeharusnya , jalan untuk orang kecil dibangun juga , buktinya banyak jalan daerah yg rusak berat .;0;
@choymarkochoy 😀😂😁\nLangkah jitu keluar dari masalah 🏃lari\nJalan rusak 🏃lari\nKampung banjir 🏃lari\nNonton bokep 🏃🏃🏃lari juga X yee 😂😀;0;
@MellsDentist @tvOneNews @aniesbaswedan Jalan di purwodadi semarang rusak, rob di demak, anak sekolah belajar di pasar, penderitaan warga kendeng,penderitaan warga wadas, pqk ganjar juga gak peduli.  Bahakn biar gak kena rob, kondangan semarang rembang aja naik helikoptee;0;
@kumparan Rob Demak, Pekalongan, Semarang\nbanjir Kudus, dll\nJalan halus nol dalan rusak di pati, Rembang, Pemalang, Brebes, Batang, Blora, cepu, urung wadas, pltu rembang dll, lha ngono kok ora isin????;0;
@PRFMnews Jalan yang masih bagus di aspal terus sampe sejajar dg pembatas, jalan yg rusak terus masih banyak yg belum diperbaiki;0;
@Miduk17 Jadi orang itu harus cerdas dan bisa mikir jangan mudah dibohongi Pekerja Jateng mengaku sangat malu dan iri dg tetangga provinsi jalan Jateng rusak parah sementara tetangganya luas dan mulus mungkin banyak dana rakyat yg dikorupsi kata mereka https://t.co/TL8bQUQ7aw;0;
Menunggu kunjungan Pak Jokowi di ribuan titik jalan rusak diseluruh Indonesia.\n\nKalau gak sempat dikunjungi ?;1;
@Miduk17 Jalan pada rusak, UMR terendah Indonesia. Prestasi apa? Korupsi juga paling banyak kepala daerah PDIP Jateng!;0;
@prastow APBN surplus, jalan rusak dimana2;0;
@jendralmoeldoko yg benar rakyat kecil menikmati jalan TOL karena bus2 antar propinsi melalui jalan TOL karena non tol banyak yg rusak, konsekuensinya tarif dinaikan, penumpang dikenakan beban jalan TOL;0;
@seruanhl Jalan Desa 311.556 km yg di bangun Jokowi yg Benar. Tapi Kenapa Jalan Lampung,Jambi,SumUt banyak yg RUSAK PARAH. Jalan2 ke Propinsi Lampung boss..;0;
Hahaha, begal partai merasa rakyat kecil 😂😂;0;
@abu_waras @yunartowijaya Emang JK pk data? Berapa km jalan Desa yg Rusak, jalan kecamatan, jalan kabupaten, jalan Propinsi,  jalan Negara yg Rusak? Ke Lampung sini cek Jalan Negara atau jalan Nasional yg Rusak parah? Di Lampung jln Negara Mulus;0;
Pemuda Ini Dipolisikan Karena Kritik Lampung | MMC Millenials\n\nGimana coba sob rasanya naik kendaraan di jalan rusak dan berlubang? Pastinya gak nyaman lah yaaaaa… Apalagi kalau rusaknya dimana-mana, \nhttps://t.co/MfHcIKrvX4\n\nJangan lupa share seluas-luasnya ya.. https://t.co/NGLDodeIgs;0;
Jalan Kabupaten di Sumobito Jombang Rusak, Sisakan Batu Kerikil https://t.co/qHzC2zNOaU;0;
@SiaWilsia @xaveroz85325 @sakkusaitna @PartaiSocmed @aniesbaswedan Lahh justru itu yang.memerintah untuk menyelesaikan masalah justru dari mas Anies setelah mendapat laporan langsung di beri tahu ke mas Anies , setelah itu mas Anies memerintahkan yg lain untuk menyelesaikan masalah jalan rusak, dll. Itu lah namanya integritas;1;
"Buat saudara yang di Ogan Komering ilir Sumsel sabar dulu ya mudah mudahan setelah viral jalan kalian segera diperbaiki https://t.co/9kU0ZwCdc7""";1;
@republikaonline keluar dari jalan tol ketemu jalan rusak;0;
"@kring_pajak @Lib2209 hai min, di pasal 19 (2) d pp44 thn 2022, atas barang rusak atw musnah sehingga tdk dpt digunakan lagi karna di luar kuasa PKP atw kahar sehingga PM tdk perlu disesuaikan"" apakah pasal ini berlaku untuk kerusakan brg di jalan sehingga tdk perlu pakai nota retur?""";1;
@yunartowijaya Aduh si orang ini …sampean mikir atuh jalan tol itu juga digunakan utk angkutan  hasil dari para petani spy bisa diangkut lebih cepat n tidak rusak dasar…..;0;
Jalan rusak di Kalimalang depan Sinjay ditambal, jalan berlubang di sini menjadi perhatian netizen setelah diunggah Info Bekasi pada akhir pekan lalu usai beberapa pemotor jatuh. \n\n#infobekasi #info #beritaviral #bekasi #news #TikTokIndonesia #berita #viralreels #infocikarang https://t.co/qkOLVnfB4D;1;
@RicKY_KCh Iya lur.. Sampai sekarang jalan jutaan kilometer yg dibangun sby ga ada yg butuh perbaikan.. \nMulus lus ga pernah ada yg rusak n berlubang.. \nKlo rusak pasti di buat sebelum pak sby n era jokowi aja.. Pak SBY GA PERNAH HUTANG jg..\n\nLihat papua itu gubnya kader pak SBY..;0;
@Miduk17 Kalo Jalan Umum nya Rusak Parah Percuma Juga Mau distribusi juga susah.;0;
Lebih tepatnya jalan gang di desa bang, pasti panjang, tapi lebrnya bakal lebih dari 1 meter bahkan ada yang kurang, cuma beberapa bulan rusak lagi,;0;
@AdHidayat1314 @illiyin_syafa @yunartowijaya Ini dimana ? Apakah dana APDES tidak cair ? Atau malah dikorupsi?\nJadi untuk akses jalan desa jangan salahkan Jokowi salahkan pemerintah setempat kenapa tidak dibangun jalannya?\nKalo di tempatku ada jalan rusak kami sadar yg salah ya pemerintah setempat bukan pusat.;0;
@GunRomli Mensos maren nguruk jalan rusak pakai tangan apa kebodohan nyata juga;0;
@soeyoto1 @yunartowijaya apa mau satu indonesia raya di bikin Jalan semua? Semua sudah di perhitungkan bapaaaak ....!!😩\nBerpa proyek mangkrak yg udh di selesaikan?\nBerapa jalan rusak yg udh di bagusin?\nKritik yg berbobot dong;0;
Wagubsu Musa Rajekshah Dampingi Jokowi Tinjau Jalan Rusak di Labuhan Batu Utara\n\nhttps://t.co/HANSrOaAu0;1;
@yusuf_dumdum @Pak_JK Mana data nya, jangan ngomong aja, memang semua petani pakai jalan tol?? \nJalan nasional yang di bangun di era sangat minim\nBanyak jalan nasional yang rusak tidak diperbaiki mungkin strategi penasaran tol yang jadi andalan para buzzeRp;1;
Kenali tanda-tandanya sebelum bahaya mengintai kamu di jalan! \n\nBan yang rusak, jangan cuma dianggurin aja lho ya. Mesti segera diganti biar berkendara jadi lebih nyaman dan aman. \n\n#tunasjayaban https://t.co/RVoK2gSD4o;1;
Ada 1,13 juta km jalan perdesaan yg dibangun di era @SBYudhoyono melalui program PNPM mandiri. Jauh, kalau cuma dibanding 340rb km yg dibangun zaman Jokowi\n\nSilahkan cek\nhttps://t.co/CfUlPb6tI0… https://t.co/87fphjmaaN;1;
@kompascom Lari dr kenyataan,desa desanya banyak yg rusak jalan nya;0;
Trabas! Momen Mobil Pick-up Offroad Jalan Rusak di Sumatera Selatan https://t.co/VbIXiGqJQL;1;
#MenujuIndonesiaMaju\nBapak Presiden yang kami cintai, jalan kami semakin rusak parah, tidak ada harapan kami lagi selain epada Bapak Presiden langsung, karena jalan yang 8km menuju jalan poros kota tidak pernah di perhatikan oleh pemerintah terkait,Bapak Presiden Bantu kami.. https://t.co/IcrLHG38S8;0;
Dusun Tapis Baru, Desa Engkadu, Kecamatan Ngabang, Kabupaten Landak, Provinsi Kalimantan Barat, harapan kami Bapak Presiden bangun jalan kami yang semakin meningkat volume rusak parah sekitar 5km dari 8km menuju jalan poros ke kota Kabupaten Landak https://t.co/MM6908e99x;0;
@PartaiSocmed @Eca54269396 Biar makin getol ngawasin jalan yg rusak 🤣😂;0;
Trabas! Momen Mobil Pick-up Offroad Jalan Rusak di Sumatera Selatan https://t.co/kWlqlaib9x;1;
@DRukhiyat @Munir_Timur Buktinya di lampung dan jateng jalan pada rusak, import beras meraja lela om;0;
@narkosun Jokowi menyebut, perbaikan jalan dengan kondisi rusak berat akan diprioritaskan, terutama jalur produksi dan logistik. ”Jalan produksi dan logistik penting dan harus didahulukan karena nanti menyangkut biaya logistik, menyangkut biaya produksi, menyangkut inflasi,” katanya.;1;
Ambil Alih Jalan Rusak Daerah, PUPR Sebut Pusat Sesuai Asas Desentralisasi https://t.co/QVEVIuan5V;1;
@EdenSiEden @PartaiSocmed Jalan gadingrejo - adiluwih rusak pak, mohon diperbaiki biar ban motor saya enggak bocor seminggu sekali🙏;0;
"Sygku @ch_chotimah2 bila GANJAR\nJogging di JATENG Kurang AMAN\nKarena jalan JATENG RUSAK Penuh\nLUBANG &amp; KUMBANGAN\nMending GANJAR suruh Jogging aja\ndi JAKARTA Jalan nya MULUS,INDAH\nMEMPESONA\nJAKARTA MAJU KOTA nya\nBAHAGIA WARGA nya\nANIES HEBAT MANTAP KEREN sygku\n💙🤍💛💚👍👍💚💛🤍💙 https://t.co/rCSajCwukg";0;
@strike_bravo_b Warisan ganjar sbg gubernur 2 periode : kemiskinan, banjir, jalan rusak, lapangan kerja tak cukup.;0;
@detikcom Mobil listrik tak mendesak dibeli. Lebih baik uang itu untuk memperbaiki jalan rusak kota Medan. @pemko_medan;0;
yg cwo msk rmh gua mau itu ke toilet jg ngga. teras guapun lega dan lngsng keliatan sm jalan utama komplek. setelah bbrpa hari ortu gua balik dia mlh marah ke gua, marah2 nya pun pas gua lg mandi bgst pintu aja smpe rusak dipukul. disitu ya gua kesel yg ngelapor siapa??;0;
Seorang saksi mata dilokasi kejadian Tambunan mengatakan, kecelakaan terjadi saat kendaraan sepeda motor yang dikendarai dua wanita mahasiswi ini hendak memotong dan menghindari lubang dijalan yang rusak parah di Jalan IR Juanda, Kelurahan Gambir Baru, Kabupaten Asahan https://t.co/Pubbv6jHPH;0;
@herlandbobyp @Heraloebss iya di gunung ada namanya kampung domba tp apa stuck disitu aja, ga dibagusin, jalan tambah rusak kesana, pdhl potensi gede bisa jdi kyk lembang bandung. jujur bingung ini pemerintah sm masyarakatnya sm aja, jdi ya ga maju-maju 🥲🥲;0;
Warga di Medan Labuhan Keluhkan Jalan Rusak-Narkoba ke Walkot Bobby https://t.co/AYHMd8g2lN;0;
@fxnetizen @tvOneNews @PDI_Perjuangan Wkwkwk apa yg dikeruk sungai mana codetan sungai terbengkalai rumah 0% ga ada bukti lobang2 sumur malah bikin rusak jalan, area hutan lindung di monas gundul ancur jakarta ngerti ga.. anis cuma pinter ngomong tok ga ada prestasi yg picek matanya yg ga ngerti keadaan jakarta.;1;
@PRFMnews Ah sieun aya netizen anu si paling Bandung sok menta tunjukeun belah mana jalan anu rusak,fix nu kitu mah loba ngajogrog 🤭;0;
#Nowplaying on Radio Tsania FM101.8 Mhz: SUNGAI DAN JALAN RUSAK by @PERCIKAN IMAN! Live Streaming Radio  https://t.co/Hs4Hthdt4v Tune in now: https://t.co/r4UC0oCmdj;1;
Jalan rusak tersebut memiliki diameter lebih kurang 70 sentimeter dengan kedalaman sekitar 15 sentimeter. https://t.co/K8YXVwiRVq;0;
@CNNIndonesia Itu jalan rusak sudah dari tahun 2007,dari aku masih SD.;1;
@VIVAcoid Sibegal dunggu\n\nAnies mengapresiasi pembangunan jalan tol bong. Tapi harus ada keadilan untuk pembangunsn jakan yg gratis. Era jokowi jakan gratis banyak yg tdk terbangun terawat rusak. Jauhhhhhh di era sby;1;
Bank Jateng Friendship Run 2023 'Voice Of Unity' digelar pertama kali di Jakarta. https://t.co/WC2o9Wzpjx;1;
Gubernur Sumut Edy Rahmayadi menyatakan, perbaikan jalan rusak di provinsi itu butuh anggaran Rp 5,5 triliun. Namun, Pemprov Sumut hanya bisa menganggarkan Rp 400 miliar per tahun untuk perbaikan jalan. #Nusantara #AdadiKompas\n\n https://t.co/TKF85Gd63G;1;
@hariankompas Perbaikan jalan kebutuhan mendesak. Kurangi anggaran lainnya, termasuk perjalanan dan rapat-rapat pegawai. Apapun caranya, Gubernur mesti perbaiki jalan rusak itu.;0;
Dulu smp dijauhin sekelas, dicecer guru killer. Mental rusak waktu itu cuma bisa nangis, sekolah ttp jalan.;0;
Komisioner Komnas HAM Curhat Kondisi Jalan Rusak Parah di Buton Utara\n\nhttps://t.co/YR6HQHif67;1;
@mas_triadhianto @desianarh @ridwankamil @txtdrbekasi @pemkotbekasi @bmsdakotabekasi Emang ga ada rencana buat atur lalin jalan dari truk gede pak? efeknya kan banyak jalan yg jadi rusak, selain kualitas aspal yg begitu.\n\nsya lihat, jalan2 sempit dilalui truk logistik/kontainer, apalagi yg dket gudang kargo kya indah logistik jatimulya. jam brengan dgn jam rame;0;
Terungkap, Menteri Basuki Ajukan Rp 14 Triliun buat Perbaiki Jalan Rusak di Daerah https://t.co/izKzE8y2Nq;1;
Sahroni Soroti Jalan di Sumut Rusak Parah Bikin Puluhan Mobil Terbalik https://t.co/UZw4et954K;1;
Gubernur Sumut Edy Rahmayadi menyatakan, perbaikan jalan rusak di provinsi itu butuh anggaran Rp 5,5 triliun. Namun, Pemprov Sumut hanya bisa menganggarkan Rp 400 miliar per tahun untuk perbaikan jalan. #Nusantara #AdadiKompas\n\nhttps://t.co/b8f7QnxuEQ;1;
"Positif thinking aja, mungkin jalan di jateng rusak &amp; bolong-bolong.";0;
@BudiSan75825121 @DsSupriyady @msaid_didu Apa hub jalan rusak yg gk diperbaiki dgn rezim.kita bicara sj ke substansi jalan rusak.;1;
Gubernur Sumut Edy Rahmayadi menyatakan, perbaikan jalan rusak di provinsi itu butuh anggaran Rp 5,5 triliun. Namun, Pemprov Sumut hanya bisa menganggarkan Rp 400 miliar per tahun untuk perbaikan jalan. #Nusantara #AdadiKompas\n\nhttps://t.co/1WYu3ff300;1;
Kondisi sepanjang jalan di depan TK Penabur, Bintaro, kayak bukan di Bintaro. Banyak lubang cukup dalam di sana-sini. Setelah ditambal, mudah rusak lagi cuma dalam hitungan bulan. Lampu jalannya juga nihil.;0;
💚 who's gonna tell her 😅 https://t.co/1VrF3q6bvU;1;
@egocentrissm_ @PartaiSocmed ngeliat banyak muncul video2 jalan rusak di berbagai provinsi di indo setelah lampung tereskpos urg cengo aja juk.. jalan rusak artinya banyak truk lalu lalang bawa komoditas.. tapi harusnya sebanding sama perbaikan jalan.. klo gak berarti duit perbaikan ngalir kmn???????;0;
@convomf Gw kaga di bentak sih tapi gw di ajarinnya di jalan kampung yang rusak 🙏🏻;0;
@rachlannashidik @rachlannashidik boro2 SBY bngun jalan 1,3 juta jlan kabupaten dan provinsi aja rusak parah trus daerah mana saja yg masiv dibangun jngan asal klaim;1;
Ketua Bidang Sosial dan Kesejahteraan Rakyat DPP Partai Perindo, Yerry Tawalujan menyoroti video viral jalan rusak di Labuan Batu Utara (Labura), Sumatera Utara.\n\n #Sindonews #news .https://t.co/XVrHZXuFeB;1;
Gimana coba sob rasanya naik kendaraan di jalan rusak dan berlubang? kali ini ada TikToker dengan inisial BYS dilaporkan ke polisi setelah mengkritik Lampung yang dia sebut 'Enggak maju-maju’. What? Yuk sob simak video berikut untuk menemukan jawabannya!\nhttps://t.co/mXlY0IDiEM https://t.co/xV2UOaHDAZ;0;
Padahal justru di era Jokowi banyak petani dan orang2 di kampung bisa merasakan jalan bagus. Kalau di era skrg masih ada jalan rusak di desa/kampung2 ya bisa jadi pemerintah desanya yg gak bener. Gitu, pak @Pak_JK 🙏 https://t.co/aSgpdKsQRT;0;
"@yunartowijaya Maaf pak di desa saya jalan diperbaiki yg sebelumnya jln berbatu jadi cor beton jaman pak SBY, dan di 2 periode pemerintahan pak JKW jln"" itu sudah banyak yg rusak ndak ada perbaikan dr pihak desa, jika ada perbaikan itu dari gotong-royong warga/kader partai yg lagi cri dukungan""";0;
@SangarjunaCool @GunRomli @BankJateng_ @hendrarprihadi Terus kalo acaranya di jateng mau dimana, semua jalan rusak, gak enak buat lari, di jateng juga gada yg bisa dibanggain hasil kerja selama 2 periode, masih enakan nikmatin hasil kerja pak anies.;0;
@mailradioshow Jalan sukarame rusak parah mulai ti perbatasan srng singaparna di rancakalong dugi ka perbatasan desa sukarame-desa sukamenak.;0;
Tiada hari tanpa perbaikan jalan tol JORR. Heran rusak mulu jalanan kenapa ya??;0;
@panca66 Sejak kapan jalan desa dibangun jokowi? Bukannya itu kewenangan Desa? Ini jl Desa ditempat saya rusak sdh bertahun-tahun kok gak dibangun @jokowi ? Padahal ini wilayah jateng  loh pak gub @ganjarpranowo https://t.co/z8c4kGeVxh;0;
@Aryprasetyo85 @aniesbaswedan @AgusYudhoyono @03__nakula @ch_chotimah2 @Carlamaya_ @bwinsandi3 @bung_madin @bachrum_achmadi @B3doel___ @Arindra__ @Anak__Ogi @al_lasan Sesembahanmu lagi bisnis dg rakyatnya, yg lewat jalan tol harus bayar,  sementara jalan diberbagai daerah banyak yg rusak, kalo cuma bangun jalan tol, Malih tong tong juga bisa, tinggal utang bangun dan jual;0;
jika melupakanmu adalah jalan terbaik maka aku akan pilih jalan rusak;1;
Menteri PUPR Ajukan Anggaran Perbaikan Jalan Rusak di Daerah Hingga Rp14 T https://t.co/vLil7Al2x7;1;
Warga Keluhkan Jalan Rusak di Kelurahan Anawai, DPRD Kota Kendari Anggarkan Rp1,1 M\n\nhttps://t.co/FTEi9E6ay0;1;
@tanyarlfes bukan masalah 600k nya nder, kalo roda rusak ya gimana gerobak bisa jalan? gimana dia bisa jualan besoknya? dia harus libur jualan buat benerin gerobaknya dulu, libur kan artinya tidak ada pemasukan\n\nbukan sesimpel dagangannya masih utuh/gmn, tp lihat efek kedepannya;0;
@AminNurdiansyah @kegblgnunfaedh Warga lokal disana bagian ngambil parkir, pak ogah simpang dan jalan rusak doang paling.;1;
@defeatzu @Zanara_potrieB @Anintemanreza @tanyakanrl Based on google ya, itu gara2 saluran tubanya rusak makanya dia ga jalan ke rahim malah jadinya berkembang disitu. Saluran tubanya bermasalah bisa karena banyak hal kaya endometriosis, radang panggul dll.;0;
@andawrite @kegblgnunfaedh Btul ibarat jalan rusak g di bener2in jgn tunggu pmrintah tp kita yg hrus menambalnya.;0;
Ini kalau nggak ada dashcam bisa dibui;0;
@Dunianyasantai @MRR287 @kompascom @beautydyah Jalan pantura rusak po? Waktu lebaran kemarin lewat ke Pekalongan bagus kok. Yang ada malah ga kebagian tol karena tumplek blek di jalan berbayar yang dibuat satu arah sebelum dan sesudah lebaran. Apa pemudik dipaksa lewat tol?;0;
@BosPurwa Alhamdulillah berkat SBY, di seluruh wilayah Indonesia sudah tidak ada jalan rusak, semua mulus, dan gratis 🙏;1;
Alhamdulillah jalan Cikeusal sudah mulai ada perbaikan, semoga berdampak ke jalan2 yang lainnya yang masih rusak... https://t.co/tz4GpqzEl0;0;
@Miduk17 Ojo percoyo ..gur nggedabrusss...ayo sini bantu nambal jalan..jalan kok dimana mana rusak...;0;
Menelusuri Perusahaan Pemenang Tender Perbaikan Jalan Rusak di Lampung, Rumah Warga dan Kantor Disegel Bank https://t.co/6NotBliYlv;0;
Cuaca panas, gerak dikit langsung gerah…\nNgadem dulu lah pake segernya air kelapa! https://t.co/NxWIlOmeEv;1;
Ya Allah. Ini yg aku takutin pas lari sendiri pdhal cmn 1 km dr rmh. Udah mah jalan rusak. Mobil motor kadang edan ngambil bahu jalan krna milih2 jalan yg berlubang.;0;
Ketika ANIES bicara soal JALAN,termasuk TGB yg bukan diSINDIR dia KOMENTAR.....KOMENTARnya ZONK pula,\n1.Dia UNGKAP jalan DESA\n2.TGB emangnya gak lihat MEDSOS atau apalah.....TGB kemarin gak lihat yg JALAN2 RUSAK diera JOKOWI?jangan2 waktu jadi GUBENUR itu APBD juga gak dipakai? https://t.co/snUZu9Jpi3;0;
